"package";"model";"PCA";"train_CV_method";"train_test_split";"train_n_repeat";"train_balance";"Accuracy";"Kappa";"AccuracyLower";"AccuracyUpper";"AccuracyNull";"AccuracyPValue";"McnemarPValue";"Sensitivity";"Specificity";"Pos.Pred.Value";"Neg.Pred.Value";"Precision";"Recall";"F1";"Prevalence";"Detection.Rate";"Detection.Prevalence";"Balanced.Accuracy";"AUROC";"Nphenotype";"Density.yes";"Density.no";"Density.NA";"Density_agg";"Balance.yes";"Balance.no";"Balance_agg";"Database.Database";"Phenotype.Phenotypic_trait";"Phenotype.Bacterial_metadata_columns1";"Phenotype.Bacterial_metadata_columns2";"Phenotype.Bacterial_metadata_columns3";"Phenotype.Bacterial_metadata_columns4";"Phenotype.NA_substitution";"Phenotype.NA_substitution_value";"Genome.Pattern_gene_columns";"Genome.Pattern_genomic_table_columns";"Genome.Fix_multiple_genomes";"Genome.Genome_ortholog_type";"Genome.Genome_type"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,666666666666667;0,333333333333333;0,222778095503512;0,956728131707258;0,5;0,34375;0,479500122186953;1;0,333333333333333;0,6;1;0,6;1;0,75;0,5;0,5;0,833333333333333;0,666666666666667;0,666666666666667;30;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfide_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,5407418735601;1;0,5;0,015625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;30;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfide_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,833333333333333;0,666666666666667;0,358765421002325;0,995789255485511;0,5;0,109375;1;0,666666666666667;1;1;0,75;1;0,666666666666667;0,8;0,5;0,333333333333333;0,333333333333333;0,833333333333333;0,833333333333333;30;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfide_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;8;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;0;1;NA;0,5;NA;0;NA;0,5;0;0;0,5;0,5;8;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;8;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,875;0,75;0,473490329124793;0,996840276468748;0,5;0,03515625;1;0,75;1;1;0,8;1;0,75;0,857142857142857;0,5;0,375;0,375;0,875;0,875;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfur_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,875;0,75;0,473490329124793;0,996840276468748;0,5;0,03515625;1;0,75;1;1;0,8;1;0,75;0,857142857142857;0,5;0,375;0,375;0,875;0,875;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfur_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,875;0,75;0,473490329124793;0,996840276468748;0,5;0,03515625;1;0,75;1;1;0,8;1;0,75;0,857142857142857;0,5;0,375;0,375;0,875;0,875;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_sulfur_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,476229180103872;0,927337961747118;0,5;0,0384063720703125;1;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,5;0,375;0,5;0,75;0,75;72;50;50;0;100;50;50;0;"FAPROTAX";"dark_thiosulfate_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,476229180103872;0,927337961747118;0,5;0,0384063720703125;0,617075077451974;0,625;0,875;0,833333333333333;0,7;0,833333333333333;0,625;0,714285714285714;0,5;0,3125;0,375;0,75;0,75;72;50;50;0;100;50;50;0;"FAPROTAX";"dark_thiosulfate_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,9375;0,875;0,697679261565468;0,998418888277234;0,5;0,0002593994140625;1;0,875;1;1;0,888888888888889;1;0,875;0,933333333333333;0,5;0,4375;0,4375;0,9375;0,9375;72;50;50;0;100;50;50;0;"FAPROTAX";"dark_thiosulfate_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,845627487184425;1;0,5;2,38418579101562e-07;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;94;50;50;0;100;50;50;0;"FAPROTAX";"denitrification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,727272727272727;0,454545454545455;0,497778798733651;0,892710751629603;0,5;0,0262393951416016;0,683091398309609;0,636363636363636;0,818181818181818;0,777777777777778;0,692307692307692;0,777777777777778;0,636363636363636;0,7;0,5;0,318181818181818;0,409090909090909;0,727272727272727;0,727272727272727;94;50;50;0;100;50;50;0;"FAPROTAX";"denitrification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,863636363636364;0,727272727272727;0,650877902742592;0,970944148871253;0,5;0,000427722930908203;1;0,818181818181818;0,909090909090909;0,9;0,833333333333333;0,9;0,818181818181818;0,857142857142857;0,5;0,409090909090909;0,454545454545455;0,863636363636364;0,863636363636364;94;50;50;0;100;50;50;0;"FAPROTAX";"denitrification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,118117248757025;0,881882751242975;0,5;0,65625;1;0,666666666666667;0,333333333333333;0,5;0,5;0,5;0,666666666666667;0,571428571428572;0,5;0,333333333333333;0,666666666666667;0,5;0,5;32;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenate_reduction";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,833333333333333;0,666666666666667;0,358765421002325;0,995789255485511;0,5;0,109375;1;0,666666666666667;1;1;0,75;1;0,666666666666667;0,8;0,5;0,333333333333333;0,333333333333333;0,833333333333333;0,833333333333333;32;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenate_reduction";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,666666666666667;0,333333333333333;0,222778095503512;0,956728131707258;0,5;0,34375;0,479500122186953;0,333333333333333;1;1;0,6;1;0,333333333333333;0,5;0,5;0,166666666666667;0,166666666666667;0,666666666666667;0,666666666666667;32;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenate_reduction";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;0;1;NA;0,5;NA;0;NA;0,5;0;0;0,5;0,5;16;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;16;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;1;0;0,5;NA;0,5;1;0,666666666666667;0,5;0,5;1;0,5;0,5;16;50;50;0;100;50;50;0;"FAPROTAX";"dissimilatory_arsenite_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,774193548387097;0,548387096774194;0,69044559054094;0,844405065660701;0,5;3,26953960995235e-10;0,185876732365876;0,709677419354839;0,838709677419355;0,814814814814815;0,742857142857143;0,814814814814815;0,709677419354839;0,758620689655172;0,5;0,354838709677419;0,435483870967742;0,774193548387097;0,774193548387097;502;50;50;0;100;50;50;0;"FAPROTAX";"fermentation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,786885245901639;0,573770491803279;0,703538181428089;0,855813668938472;0,5;6,3058222298104e-11;0,326799567668966;0,737704918032787;0,836065573770492;0,818181818181818;0,761194029850746;0,818181818181818;0,737704918032787;0,775862068965517;0,5;0,368852459016393;0,450819672131148;0,786885245901639;0,786885245901639;496;50;50;0;100;50;50;0;"FAPROTAX";"fermentation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,798387096774194;0,596774193548387;0,716931820759213;0,865073031403273;0,5;6,4887799778359e-12;1;0,790322580645161;0,806451612903226;0,80327868852459;0,793650793650794;0,80327868852459;0,790322580645161;0,796747967479675;0,5;0,395161290322581;0,491935483870968;0,798387096774194;0,798387096774194;502;50;50;0;100;50;50;0;"FAPROTAX";"fermentation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;0;1;NA;0,5;NA;0;NA;0,5;0;0;0,5;0,5;8;50;50;0;100;50;50;0;"FAPROTAX";"fish_parasites";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;8;50;50;0;100;50;50;0;"FAPROTAX";"fish_parasites";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;8;50;50;0;100;50;50;0;"FAPROTAX";"fish_parasites";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,85;0,7;0,621073173454686;0,967929062814536;0,5;0,00128841400146485;0,248213078989924;1;0,7;0,769230769230769;1;0,769230769230769;1;0,869565217391304;0,5;0,5;0,65;0,85;0,85;82;50;50;0;100;50;50;0;"FAPROTAX";"fumarate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,85;0,7;0,621073173454686;0,967929062814536;0,5;0,00128841400146485;1;0,9;0,8;0,818181818181818;0,888888888888889;0,818181818181818;0,9;0,857142857142857;0,5;0,45;0,55;0,85;0,85;82;50;50;0;100;50;50;0;"FAPROTAX";"fumarate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,85;0,7;0,621073173454686;0,967929062814536;0,5;0,00128841400146485;1;0,8;0,9;0,888888888888889;0,818181818181818;0,888888888888889;0,8;0,842105263157895;0,5;0,4;0,45;0,85;0,85;82;50;50;0;100;50;50;0;"FAPROTAX";"fumarate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,87962962962963;0,759259259259259;0,802961266298223;0,934325270680862;0,5;7,32457002463654e-17;0,0960923294556731;0,944444444444444;0,814814814814815;0,836065573770492;0,936170212765957;0,836065573770492;0,944444444444444;0,88695652173913;0,5;0,472222222222222;0,564814814814815;0,87962962962963;0,87962962962963;434;50;50;0;100;50;50;0;"FAPROTAX";"human_associated";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,925925925925926;0,851851851851852;0,859254931142857;0,967478548483738;0,5;1,17694176722792e-21;0,723673609831763;0,944444444444444;0,907407407407407;0,910714285714286;0,942307692307692;0,910714285714286;0,944444444444444;0,927272727272727;0,5;0,472222222222222;0,518518518518518;0,925925925925926;0,925925925925926;432;50;50;0;100;50;50;0;"FAPROTAX";"human_associated";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,805555555555556;0,611111111111111;0,718260779161142;0,8754200893555;0,5;4,95158672322511e-11;0,382733088885226;0,851851851851852;0,759259259259259;0,779661016949153;0,836734693877551;0,779661016949153;0,851851851851852;0,814159292035398;0,5;0,425925925925926;0,546296296296296;0,805555555555556;0,805555555555556;434;50;50;0;100;50;50;0;"FAPROTAX";"human_associated";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,921052631578947;0,842105263157895;0,786226708819382;0,98341352413547;0,5;3,33893694914879e-08;0,248213078989924;1;0,842105263157895;0,863636363636364;1;0,863636363636364;1;0,926829268292683;0,5;0,5;0,578947368421053;0,921052631578947;0,921052631578947;152;50;50;0;100;50;50;0;"FAPROTAX";"human_gut";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,888888888888889;0,777777777777778;0,739389079489171;0,968883860054985;0,5;9,70787368714811e-07;0,617075077451974;0,944444444444444;0,833333333333333;0,85;0,9375;0,85;0,944444444444444;0,894736842105263;0,5;0,472222222222222;0,555555555555556;0,888888888888889;0,888888888888889;152;50;50;0;100;50;50;0;"FAPROTAX";"human_gut";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,736842105263158;0,473684210526316;0,568991756297761;0,865966276975026;0,5;0,00254882164881565;1;0,736842105263158;0,736842105263158;0,736842105263158;0,736842105263158;0,736842105263158;0,736842105263158;0,736842105263158;0,5;0,368421052631579;0,5;0,736842105263158;0,736842105263158;152;50;50;0;100;50;50;0;"FAPROTAX";"human_gut";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,756756756756757;0,513513513513514;0,64308570341131;0,849018206279979;0,5;5,5455731052787e-06;0,479500122186953;0,810810810810811;0,702702702702703;0,731707317073171;0,787878787878788;0,731707317073171;0,810810810810811;0,769230769230769;0,5;0,405405405405405;0,554054054054054;0,756756756756757;0,756756756756757;304;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_all";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,810810810810811;0,621621621621622;0,702994661735635;0,892526978648921;0,5;3,11088070817393e-08;0,18144920772142;0,891891891891892;0,72972972972973;0,767441860465116;0,870967741935484;0,767441860465116;0,891891891891892;0,825;0,5;0,445945945945946;0,581081081081081;0,810810810810811;0,810810810810811;302;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_all";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,797297297297297;0,594594594594595;0,687804971766388;0,88187590101361;0,5;1,27671100372055e-07;1;0,810810810810811;0,783783783783784;0,789473684210526;0,805555555555556;0,789473684210526;0,810810810810811;0,8;0,5;0,405405405405405;0,513513513513513;0,797297297297297;0,797297297297297;304;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_all";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,397635364383525;1;0,5;0,0625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;20;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_diarrhea";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,067585986488543;0,932414013511457;0,5;0,6875;1;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,25;0,5;0,5;0,5;20;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_diarrhea";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,397635364383525;1;0,5;0,0625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;20;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_diarrhea";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,666666666666667;0,333333333333333;0,222778095503512;0,956728131707258;0,5;0,34375;0,479500122186953;0,333333333333333;1;1;0,6;1;0,333333333333333;0,5;0,5;0,166666666666667;0,166666666666667;0,666666666666667;0,666666666666667;28;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_gastroenteritis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,5407418735601;1;0,5;0,015625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;28;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_gastroenteritis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,5407418735601;1;0,5;0,015625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;28;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_gastroenteritis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,5407418735601;1;0,5;0,015625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_meningitis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,666666666666667;0,333333333333333;0,222778095503512;0,956728131707258;0,5;0,34375;0,479500122186953;1;0,333333333333333;0,6;1;0,6;1;0,75;0,5;0,5;0,833333333333333;0,666666666666667;0,666666666666667;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_meningitis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,5407418735601;1;0,5;0,015625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_meningitis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;16;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_nosocomia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;16;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_nosocomia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;16;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_nosocomia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,333333333333333;-0,333333333333333;0,0432718682927417;0,777221904496488;0,5;0,890625;0,617075077451974;0,666666666666667;0;0,4;0;0,4;0,666666666666667;0,5;0,5;0,333333333333333;0,833333333333333;0,333333333333333;0,333333333333333;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_pneumonia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,833333333333333;0,666666666666667;0,358765421002325;0,995789255485511;0,5;0,109375;1;1;0,666666666666667;0,75;1;0,75;1;0,857142857142857;0,5;0,5;0,666666666666667;0,833333333333333;0,833333333333333;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_pneumonia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,666666666666667;0,333333333333333;0,222778095503512;0,956728131707258;0,5;0,34375;0,479500122186953;1;0,333333333333333;0,6;1;0,6;1;0,75;0,5;0,5;0,833333333333333;0,666666666666667;0,666666666666667;30;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_pneumonia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,157012770487058;0,842987229512942;0,5;0,63671875;1;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,25;0,5;0,5;0,5;32;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_septicemia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,875;0,75;0,473490329124793;0,996840276468748;0,5;0,03515625;1;1;0,75;0,8;1;0,8;1;0,888888888888889;0,5;0,5;0,625;0,875;0,875;32;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_septicemia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,625;0,25;0,244863216366552;0,914766585862746;0,5;0,36328125;0,248213078989924;1;0,25;0,571428571428571;1;0,571428571428571;1;0,727272727272727;0,5;0,5;0,875;0,625;0,625;32;50;50;0;100;50;50;0;"FAPROTAX";"human_pathogens_septicemia";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,722222222222222;0,444444444444444;0,465198034416944;0,903050787474441;0,5;0,048126220703125;1;0,777777777777778;0,666666666666667;0,7;0,75;0,7;0,777777777777778;0,736842105263158;0,5;0,388888888888889;0,555555555555556;0,722222222222222;0,722222222222222;72;50;50;0;100;50;50;0;"FAPROTAX";"hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"COG\d+";"COG\d+|GenomeID";"pickone";"COG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,777777777777778;0,555555555555556;0,52362723426352;0,935907952282333;0,5;0,01544189453125;0,617075077451974;0,666666666666667;0,888888888888889;0,857142857142857;0,727272727272727;0,857142857142857;0,666666666666667;0,75;0,5;0,333333333333333;0,388888888888889;0,777777777777778;0,777777777777778;72;50;50;0;100;50;50;0;"FAPROTAX";"hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"K\d+";"K\d+|GenomeID";"pickone";"KEGG";"BoW"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,722222222222222;0,444444444444444;0,465198034416944;0,903050787474441;0,5;0,048126220703125;1;0,666666666666667;0,777777777777778;0,75;0,7;0,75;0,666666666666667;0,705882352941177;0,5;0,333333333333333;0,444444444444444;0,722222222222222;0,722222222222222;72;50;50;0;100;50;50;0;"FAPROTAX";"hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"PF\d+";"PF\d+|GenomeID";"pickone";"pFam";"BoW"
